,volume,volumeNotional,close,tradesDone,open,date,low,high
1540,10871.84882736,71029837.44113898,6533.3724345380815,48672.0,6479.578420393872,2018-09-14 16:00:00+00:00,6454.191196867038,6539.027981530152
1541,7882.268998669999,51056199.42628125,6477.348011707813,44166.0,6533.452350980268,2018-09-14 20:00:00+00:00,6453.723242136793,6543.890736219111
1542,4845.981170540001,31484533.329139546,6497.039963865798,31285.0,6477.2098153244815,2018-09-15 00:00:00+00:00,6473.312829168906,6526.73631994081
1543,5407.13062858,35133079.352905385,6497.545882691556,26649.0,6496.3179878713,2018-09-15 04:00:00+00:00,6466.58178606712,6520.030909676885
1544,6691.95650496,43654713.09991499,6523.460376282875,33587.0,6497.550067622996,2018-09-15 08:00:00+00:00,6496.179711870038,6556.410004614996
1545,9823.33847299,64230928.87133835,6538.604879384546,42911.0,6524.103858597654,2018-09-15 12:00:00+00:00,6513.860365557819,6568.254719296865
1546,5804.482269929999,37914574.19474499,6531.947627984094,33002.0,6540.756448735857,2018-09-15 16:00:00+00:00,6504.905806183284,6557.328935046264
1547,5062.693470580001,32982082.066784043,6514.730204079587,32694.0,6531.268182312715,2018-09-15 20:00:00+00:00,6472.151361051601,6537.719579990236
1548,6334.218063379999,41043263.8803934,6479.6101854586805,32140.0,6514.576903465272,2018-09-16 00:00:00+00:00,6469.542956497471,6522.123287532075
1549,10318.691080700002,66535376.56875717,6448.04423820812,39507.0,6482.686962092694,2018-09-16 04:00:00+00:00,6373.604204360382,6485.801801736517
1550,5646.2509590399995,36691995.34865212,6498.47050987097,30175.0,6448.832477886429,2018-09-16 08:00:00+00:00,6445.898057636541,6518.1882267869205
1551,4713.19391951,30546659.04519116,6481.095318133419,29024.0,6497.365418171157,2018-09-16 12:00:00+00:00,6455.736849975171,6510.205674248368
1552,6681.560665229999,43467265.38668017,6505.555747308911,35178.0,6481.276531164057,2018-09-16 16:00:00+00:00,6411.1280975245845,6516.302643836884
1553,4720.318435630001,30682842.076496936,6500.163600170722,30947.0,6505.235012186449,2018-09-16 20:00:00+00:00,6477.037687632243,6516.629383427198
1554,5285.808672179999,34438612.22780722,6515.296781183697,29076.0,6499.449919072124,2018-09-17 00:00:00+00:00,6499.294549890418,6536.205039533524
1555,4276.606113920001,27707331.466259517,6478.813041976074,25785.0,6516.345903705265,2018-09-17 04:00:00+00:00,6459.39867700441,6518.865935840321
1556,7239.746758790001,46879764.64884904,6475.33210908667,32047.0,6479.27023184003,2018-09-17 08:00:00+00:00,6415.956473815514,6507.466604660021
1557,21442.75120064,134224465.28445184,6259.666216732751,72932.0,6473.413113883543,2018-09-17 12:00:00+00:00,6222.035892604478,6474.902340037998
1558,10990.24088036,68848598.30833033,6264.521320125524,46217.0,6268.644292346753,2018-09-17 16:00:00+00:00,6247.776491066167,6318.147740884389
1559,11164.08462436,69770940.18121992,6249.588974718082,49980.0,6256.523148818589,2018-09-17 20:00:00+00:00,6202.399325306042,6278.296778703121
1560,6189.08498563,38611824.46424236,6238.696762751269,32175.0,6249.489845005346,2018-09-18 00:00:00+00:00,6223.900120091571,6264.051339502182
1561,7641.5092806699995,48055486.61573741,6288.742819078792,31686.0,6238.129262027597,2018-09-18 04:00:00+00:00,6234.38457454887,6292.684312523705
1562,6947.782515819999,43677305.18432047,6286.510132530471,37260.0,6289.57165659488,2018-09-18 08:00:00+00:00,6235.653932420655,6292.060330151022
1563,13530.359519449996,86055746.43297282,6360.1965867401395,57049.0,6285.598360792401,2018-09-18 12:00:00+00:00,6266.10068890235,6387.2204288656785
1564,8938.835463079999,56326066.760970846,6301.275707961508,41947.0,6359.537748340021,2018-09-18 16:00:00+00:00,6290.591807958362,6369.495564857952
1565,8393.193500169999,53179590.68991802,6336.037729720028,36543.0,6301.76892150044,2018-09-18 20:00:00+00:00,6285.273346729454,6372.799089901995
1566,6507.17263621,41382835.29875572,6359.572369184676,32214.0,6336.009759948808,2018-09-19 00:00:00+00:00,6306.478147334333,6369.428665286633
1567,5714.98227191,36323319.77805951,6355.806203738217,26866.0,6361.261821949078,2018-09-19 04:00:00+00:00,6327.641331287061,6367.222395440256
1568,8963.54067092,56354053.44171307,6287.030483895714,39186.0,6356.449216676586,2018-09-19 08:00:00+00:00,6264.759400948365,6366.324128105564
1569,8600.94619312,54435637.18624135,6329.028918909535,40591.0,6287.11200590905,2018-09-19 12:00:00+00:00,6254.814570349637,6350.61325640959
1570,26988.329821999992,173240918.63011193,6419.104841711682,78146.0,6330.451315050548,2018-09-19 16:00:00+00:00,6109.242854811486,6536.562617658333
1571,10139.35670759,64799603.156072915,6390.89885333317,44144.0,6412.859715013122,2018-09-19 20:00:00+00:00,6367.871928814332,6467.152593779554
1572,6864.33837261,43914488.412643656,6397.483053555565,32079.0,6392.93984715405,2018-09-20 00:00:00+00:00,6376.570953746811,6426.2273273399815
1573,2783.0340749300003,17839276.944300167,6410.0102492452825,19183.0,6397.448728457444,2018-09-20 04:00:00+00:00,6383.124571845836,6411.685853577597
1574,4268.32842001,27437699.356113315,6428.207170630285,27637.0,6409.913947860162,2018-09-20 08:00:00+00:00,6373.451708813667,6437.768648558035
1575,6168.829014749999,39579641.22452784,6416.07039681126,37653.0,6426.557964372758,2018-09-20 12:00:00+00:00,6396.236059603573,6453.083192097585
1576,5147.67311702,33053967.957147244,6421.14742054217,31745.0,6416.876385239665,2018-09-20 16:00:00+00:00,6389.051216299914,6437.437457848422
1577,19608.453488700005,127312098.4289618,6492.714915142566,80626.0,6422.411018686554,2018-09-20 20:00:00+00:00,6332.2130596974375,6552.342443105972
1578,16407.56603031999,107537888.85622089,6554.164624874809,54668.0,6493.162988434487,2018-09-21 00:00:00+00:00,6483.61344884716,6625.672044205112
1579,14105.216666969995,93786872.50107864,6649.091234500364,57655.0,6554.191124767078,2018-09-21 04:00:00+00:00,6523.465817713503,6676.396653949089
1580,18707.23937788,126152122.19923753,6743.492166375097,75457.0,6648.87548433075,2018-09-21 08:00:00+00:00,6648.851760978042,6771.273364231639
1581,15390.059381960002,102931941.81416911,6688.209529251356,78113.0,6742.950311907052,2018-09-21 12:00:00+00:00,6673.016243126924,6780.899235226178
1582,13421.67996856,90616151.73848858,6751.476115564892,64983.0,6704.517354804436,2018-09-21 16:00:00+00:00,6686.1402756192165,6779.096705809936
1583,11483.270723540001,77617948.1885191,6759.219568812139,62336.0,6752.43185461641,2018-09-21 20:00:00+00:00,6685.286329506861,6780.749341617073
1584,13560.235874479999,91384714.57123649,6739.168508360543,58342.0,6759.709660229507,2018-09-22 00:00:00+00:00,6717.347711280948,6835.085400008495
1585,7180.689316909999,48253121.36308987,6719.845300848386,36406.0,6739.004756722967,2018-09-22 04:00:00+00:00,6701.2598306177615,6768.076576783301
1586,11613.183312169998,77423025.95542216,6666.821996539653,48277.0,6721.546393601356,2018-09-22 08:00:00+00:00,6630.513034613901,6726.826365597974
1587,6658.088824360001,44511553.83405633,6685.3349374375375,33021.0,6665.45050168346,2018-09-22 12:00:00+00:00,6649.003514376447,6713.975813502168
1588,8980.892004279996,60396020.82493373,6724.946786594359,33954.0,6687.341850284226,2018-09-22 16:00:00+00:00,6537.827448617744,6761.1469159768485
1589,3065.4155736367,20581762.740893155,6714.183524707445,17800.0,6727.33345560228,2018-09-22 20:00:00+00:00,6687.662965598941,6739.549881623109
1590,5999.495972032401,40272132.22580809,6712.585926141629,32462.0,6720.446086912817,2018-09-23 00:00:00+00:00,6684.00845456862,6734.234085656534
1591,5753.052481372399,38661915.72610406,6720.243879451141,31728.0,6712.326568303868,2018-09-23 04:00:00+00:00,6700.257348546132,6741.12019474757
1592,9781.8316124197,65994041.70639229,6746.593513488989,45825.0,6720.5801314242435,2018-09-23 08:00:00+00:00,6718.657686981923,6785.281038730248
1593,8575.3653203999,57309903.61758902,6683.085965008946,45900.0,6746.4254951958455,2018-09-23 12:00:00+00:00,6661.835603247505,6753.148972257466
1594,7521.0528757728,50325679.182108864,6691.307721585167,37505.0,6685.204557192031,2018-09-23 16:00:00+00:00,6668.797118172775,6707.981063075541
1595,5698.345271361,38214142.354922526,6706.182327522496,34891.0,6691.648245530521,2018-09-23 20:00:00+00:00,6670.310823053438,6723.652068279542
1596,6151.184651294901,41321623.073814295,6717.669102181086,30301.0,6705.778376822199,2018-09-24 00:00:00+00:00,6682.84328420675,6728.092447062681
1597,10765.008068948697,71882879.97195615,6677.457138123276,45120.0,6716.0517729665,2018-09-24 04:00:00+00:00,6615.665943246044,6718.170988738601
1598,15741.094839823898,103560575.0375555,6578.994415023426,56339.0,6676.652931394609,2018-09-24 08:00:00+00:00,6569.751690407761,6677.413641582519
1599,11888.892637047098,78513957.82085362,6603.975678625904,46381.0,6578.28481901733,2018-09-24 12:00:00+00:00,6575.466568942312,6640.130366101699
1600,8956.9226040875,59299341.234340854,6620.503922550312,44554.0,6606.883623492567,2018-09-24 16:00:00+00:00,6594.225960462342,6660.156930133351
1601,8716.040961968,57378963.03631833,6583.145178721453,46439.0,6620.211851685716,2018-09-24 20:00:00+00:00,6555.5131915877155,6640.407347576962
1602,20644.7025345188,133452382.6688748,6464.243427374982,71000.0,6583.149241029584,2018-09-25 00:00:00+00:00,6401.189911694243,6584.2287169257725
1603,10474.627229432801,66847764.979967356,6381.875317923572,48439.0,6463.865551560082,2018-09-25 04:00:00+00:00,6367.0223163618775,6481.39548067143
1604,9583.885754910301,61391205.173949,6405.669552404173,45690.0,6379.732209651155,2018-09-25 08:00:00+00:00,6371.349177862447,6431.627429299568
1605,9027.1696380262,57808318.17368346,6403.814317410269,43002.0,6405.8266859677415,2018-09-25 12:00:00+00:00,6359.865914040681,6452.7601786035575
1606,11349.192289801296,72220867.64731199,6363.524892622684,47596.0,6403.122940565774,2018-09-25 16:00:00+00:00,6327.045561754967,6427.7807152381165
1607,10267.6490877779,66175740.38788538,6445.072267483089,52743.0,6363.662001555743,2018-09-25 20:00:00+00:00,6362.683087133408,6446.336961750049
1608,6586.9711197827,42091008.65392317,6390.039957441278,34407.0,6443.499330994752,2018-09-26 00:00:00+00:00,6381.39110225452,6445.499703310307
1609,7083.353523178999,45718236.028957896,6454.320807136506,37345.0,6390.127063754944,2018-09-26 04:00:00+00:00,6384.854749873221,6473.3932925203035
1610,10238.8975487153,66848888.2565473,6528.914654970348,43287.0,6454.348376416272,2018-09-26 08:00:00+00:00,6430.574703410561,6533.52064373927
1611,11429.422931914098,74727103.84892087,6538.134452988192,56407.0,6528.371931686178,2018-09-26 12:00:00+00:00,6459.658116572708,6555.036252075339
1612,10127.525240030802,65750695.15054962,6492.276601855168,43904.0,6539.257044730813,2018-09-26 16:00:00+00:00,6483.457382207524,6552.1545657699735
1613,8034.160087503,51930446.90924271,6463.705769321132,39589.0,6487.8885338530035,2018-09-26 20:00:00+00:00,6429.530428061222,6509.7208897872015
1614,7329.0087407404,47679214.48933273,6505.547499799546,31038.0,6465.455648549348,2018-09-27 00:00:00+00:00,6463.365297185468,6527.122878669484
1615,5100.111534864799,32944923.49333044,6459.647650471195,29830.0,6506.417257361885,2018-09-27 04:00:00+00:00,6449.518613237126,6513.4208308546695
1616,8166.592441851601,52990477.57852786,6488.688881664505,37403.0,6459.472431658046,2018-09-27 08:00:00+00:00,6434.29951073531,6508.50945638289
1617,9906.1235444368,64359775.91511412,6496.968832097603,50860.0,6487.783108262672,2018-09-27 12:00:00+00:00,6484.188948235929,6533.369892120258
1618,12919.496273169796,86167131.35684095,6669.542645852698,53379.0,6496.954704133118,2018-09-27 16:00:00+00:00,6490.153701541356,6686.195221511649
1619,13214.187726339303,88386765.7817956,6688.7778206463545,52006.0,6678.026120664888,2018-09-27 20:00:00+00:00,6669.199898238402,6735.6424978161895
1620,10931.932728942998,73267018.93105415,6702.110299039343,41835.0,6689.356094014679,2018-09-28 00:00:00+00:00,6682.186998586532,6734.667136167126
1621,18458.9729540277,125281139.62467085,6787.004885736876,60624.0,6702.0946398808865,2018-09-28 04:00:00+00:00,6687.184606831036,6820.367959750516
1622,20601.8128017399,137149280.2467984,6657.146221385704,64199.0,6763.785949748366,2018-09-28 08:00:00+00:00,6589.841353412928,6766.131759926217
1623,12658.7982636086,84432043.26721774,6669.830856688997,52842.0,6657.479879890244,2018-09-28 12:00:00+00:00,6581.169676049712,6693.72002862274
1624,12434.3439359851,83075865.93937322,6681.161979037024,50544.0,6669.2640691011675,2018-09-28 16:00:00+00:00,6544.868952286502,6698.242146120965
1625,7296.378602844999,48399200.63389272,6633.318152517599,34258.0,6677.135852750306,2018-09-28 20:00:00+00:00,6616.1891108103255,6680.908122826466
1626,15200.114527159996,98701739.38881403,6493.486559752623,54234.0,6633.768083797951,2018-09-29 00:00:00+00:00,6466.885015547916,6633.768083797951
1627,7242.44766326,47387585.25646133,6543.0345457451385,35610.0,6502.200995821749,2018-09-29 04:00:00+00:00,6465.177955496794,6551.454420770349
1628,10129.25469102,66721170.20129061,6586.977249218708,45839.0,6542.221708298078,2018-09-29 08:00:00+00:00,6531.161574056912,6618.248090475922
1629,9205.92333835,60682247.22254068,6591.652460297036,38709.0,6585.994690148187,2018-09-29 12:00:00+00:00,6543.341215415678,6608.29418469135
1630,5598.823027799999,36878785.82710559,6586.881857845886,32727.0,6592.005663165094,2018-09-29 16:00:00+00:00,6549.80916697939,6603.8851918855935
1631,5101.141333080001,33644257.90106812,6595.437315741685,31892.0,6586.528454939078,2018-09-29 20:00:00+00:00,6576.789601170335,6633.150579660456
1632,5164.811914179999,33975432.385632634,6578.251628554572,27507.0,6596.46225945121,2018-09-30 00:00:00+00:00,6559.154843364102,6602.93400125183
1633,4408.16302285,29010764.42650288,6581.145995763699,27934.0,6575.830375289483,2018-09-30 04:00:00+00:00,6543.716250634698,6598.737806344278
1634,8576.40413776,56843692.96046348,6627.916787432316,40097.0,6578.572407897962,2018-09-30 08:00:00+00:00,6574.75032747627,6660.607896998828
1635,7138.977961840001,47156602.84445114,6605.5117548362605,38243.0,6633.09875614898,2018-09-30 12:00:00+00:00,6584.963306267669,6658.687876369201
1636,6168.693931939999,40731782.11595745,6602.983154190577,32743.0,6604.321045339586,2018-09-30 16:00:00+00:00,6590.685194292624,6638.004288824242
1637,8604.26815055,56990338.48618805,6623.496326360438,48008.0,6604.00607446477,2018-09-30 20:00:00+00:00,6530.7235835417305,6646.126361494608
1638,5362.58161654,35609171.42753682,6640.303863666372,30718.0,6623.6064973804405,2018-10-01 00:00:00+00:00,6620.077381744488,6662.911259557666
1639,3282.1918983399996,21669639.6551646,6602.185468230614,27029.0,6640.225446147644,2018-10-01 04:00:00+00:00,6600.439552786778,6654.2294646278915
1640,6741.8377734900005,44434597.29562255,6590.873110347833,31349.0,6602.491605155136,2018-10-01 08:00:00+00:00,6555.325533251306,6633.44971016797
1641,7828.699293219998,51363870.604712404,6560.971201077527,35656.0,6590.291401873666,2018-10-01 12:00:00+00:00,6501.506449082566,6612.556055255356
1642,7139.18711588,46988705.31065524,6581.800497445465,36312.0,6562.734312109538,2018-10-01 16:00:00+00:00,6539.050500894297,6602.445273033914
1643,6411.501023610001,42348592.23987125,6605.097945695537,39734.0,6581.942263303303,2018-10-01 20:00:00+00:00,6570.701785928453,6627.033977048831
1644,7219.425813469999,47667782.85411235,6602.711086132894,34004.0,6606.801980100518,2018-10-02 00:00:00+00:00,6581.532321638363,6638.725433351143
1645,4999.60293946,33010926.80743501,6602.709696582519,26785.0,6601.472908880031,2018-10-02 04:00:00+00:00,6588.41217244388,6619.255184566905
1646,5714.22667528,37542533.92591846,6570.011317249479,33579.0,6602.32641127429,2018-10-02 08:00:00+00:00,6558.385486123055,6613.868657404901
1647,9497.205991339999,62239851.394747324,6553.4907267990775,40253.0,6569.889844221365,2018-10-02 12:00:00+00:00,6529.421766963694,6596.993682424425
1648,12072.66352833,79211926.46660483,6561.26349257761,48017.0,6557.908952562869,2018-10-02 16:00:00+00:00,6480.898595729681,6583.3812096696065
1649,7019.17268564,45805652.60031465,6525.790809225281,29876.0,6559.1459604758675,2018-10-02 20:00:00+00:00,6514.61426587153,6573.950969063473
1650,9993.18706149,64557098.20794729,6460.111054733096,46511.0,6519.8650449922825,2018-10-03 00:00:00+00:00,6425.697139325055,6542.836511928614
1651,6550.32795024,42295512.38795028,6457.00684137511,31078.0,6460.521739822727,2018-10-03 04:00:00+00:00,6437.6754113859315,6480.823720861229
1652,7847.85132836,50954280.25579684,6492.76829081381,32451.0,6458.963330665365,2018-10-03 08:00:00+00:00,6449.512303570657,6506.929364051652
1653,9472.330414709999,61651360.17098823,6508.5736531368375,39372.0,6493.0494435374585,2018-10-03 12:00:00+00:00,6458.310184391833,6546.895525528394
1654,6743.273897959998,43637827.94855844,6471.3118003051795,34433.0,6508.234457109008,2018-10-03 16:00:00+00:00,6450.598270320549,6523.513923741856
1655,7020.657639507401,45642900.298851535,6501.228608842125,35210.0,6468.49002104168,2018-10-03 20:00:00+00:00,6443.121010290577,6527.39497992296
1656,12590.563122091296,83020676.75976631,6593.881143735258,43309.0,6502.438939777095,2018-10-04 00:00:00+00:00,6496.520413053774,6640.670505185332
1657,5340.8570887603,35093300.21756813,6570.7244426032485,20200.0,6593.121968621487,2018-10-04 04:00:00+00:00,6562.079106769536,6612.303690241884
1658,3680.0260119355,24142642.57064145,6560.454326230073,17898.0,6569.285144468929,2018-10-04 08:00:00+00:00,6557.350377194123,6614.933512012177
1659,4567.893223699,30092655.739182483,6587.863215159389,23108.0,6558.429927066724,2018-10-04 12:00:00+00:00,6556.3531243014895,6591.14396927288
1660,6129.771405567601,40479507.94476356,6603.754898265292,27418.0,6592.805903638525,2018-10-04 16:00:00+00:00,6576.068794877345,6612.0574799346105
1661,5374.6362161172,35373038.66259549,6581.4758878974035,26142.0,6601.728531399288,2018-10-04 20:00:00+00:00,6548.442957908125,6605.139721084912
1662,5922.7594115953,38907326.72946363,6569.121591076736,26545.0,6585.2964759413735,2018-10-05 00:00:00+00:00,6521.401554270183,6622.579875860278
1663,4011.2322844152,26357753.626334894,6570.986608963636,18330.0,6570.755683318326,2018-10-05 04:00:00+00:00,6561.660682389786,6602.159420300297
1664,2242.605436534,14759952.634373076,6581.609227339131,14991.0,6572.6527287183035,2018-10-05 08:00:00+00:00,6562.765355412362,6591.917007506574
1665,3493.1285702844,23023732.737825748,6591.149531020905,21838.0,6578.908143994448,2018-10-05 12:00:00+00:00,6569.5667895028855,6597.781179515273
1666,5468.4920774248,36014351.96718679,6585.792108186892,25887.0,6591.585834852394,2018-10-05 16:00:00+00:00,6566.754823275287,6604.023528469015
1667,10912.798532195588,72371655.80512907,6631.814524167554,39594.0,6571.602037602986,2018-10-05 20:00:00+00:00,6566.068958112751,6719.680916393443
1668,6374.2449379,42059341.286013044,6598.325244129939,24384.0,6632.990477357691,2018-10-06 00:00:00+00:00,6578.2350560752975,6645.481830191511
1669,1244.94352752,8227226.789454327,6608.5140470937195,12562.0,6597.313931156298,2018-10-06 04:00:00+00:00,6595.359065108358,6613.799178008678
1670,2627.4900553,17300920.43551115,6584.580748693176,16453.0,6612.562686192307,2018-10-06 08:00:00+00:00,6565.773556810927,6626.145806607104
1671,2665.14132094,17559183.62163756,6588.462489277832,18853.0,6583.124970734344,2018-10-06 12:00:00+00:00,6561.834234916943,6592.053024904804
1672,2620.90789832,17245050.922347486,6579.800432285908,19343.0,6588.320995266391,2018-10-06 16:00:00+00:00,6572.766783709612,6598.3879535666165
1673,3603.0877073599995,23747347.889653888,6590.832590931762,21144.0,6583.702707134721,2018-10-06 20:00:00+00:00,6574.5721141324875,6601.653659276124
1674,4321.6603939,28506644.873264838,6596.225125301797,19749.0,6594.848876903844,2018-10-07 00:00:00+00:00,6585.877960580567,6603.155579510828
1675,4166.22817457,27367754.054825984,6568.952277235903,19946.0,6600.284280460016,2018-10-07 04:00:00+00:00,6565.211431620428,6604.847310298895
1676,7264.8910399,47622487.026284285,6555.155027753837,28464.0,6567.683201305682,2018-10-07 08:00:00+00:00,6524.3456783105885,6569.251040402887
1677,4287.4118285,28200120.58922214,6577.4228642477465,22900.0,6554.607420224151,2018-10-07 12:00:00+00:00,6544.753774215735,6581.1817658427
1678,2438.4278237399994,16036655.777339512,6576.637463372975,17327.0,6572.24483919117,2018-10-07 16:00:00+00:00,6563.316244275753,6589.5530779391065
1679,3619.6222835400004,23921489.292202834,6608.835789575136,19683.0,6571.5598983234995,2018-10-07 20:00:00+00:00,6561.497417583605,6635.5278665619735
1680,4454.53258449,29403702.16344369,6600.8501690666435,21502.0,6603.370353131705,2018-10-08 00:00:00+00:00,6589.275617885958,6617.188864011313
1681,4203.670690319999,27710808.757965222,6592.050329198306,23367.0,6600.664044025315,2018-10-08 04:00:00+00:00,6585.0334301230505,6606.691227318386
1682,8088.5766705199985,53735950.73064694,6643.437148404054,35107.0,6592.179526512742,2018-10-08 08:00:00+00:00,6587.968559339007,6666.69426438425
1683,13132.873840799997,87548084.45825602,6666.331034588159,48792.0,6642.375867655805,2018-10-08 12:00:00+00:00,6640.183936935562,6720.224937114339
1684,5739.609065559999,38400419.660464786,6690.424246989747,31662.0,6670.598818274742,2018-10-08 16:00:00+00:00,6648.405905823715,6700.694487250125
1685,2829.4731770552,18806533.268669832,6646.6554343670805,21301.0,6682.964072413888,2018-10-08 20:00:00+00:00,6640.635339879993,6687.8598450340405
1686,3739.7281701568,24870735.715827186,6650.412699590516,22249.0,6651.247285699166,2018-10-09 00:00:00+00:00,6635.153769894826,6661.908587831624
1687,3273.3785783847998,21766274.4166615,6649.4827577816395,18872.0,6648.741902196764,2018-10-09 04:00:00+00:00,6637.742759776443,6661.583804895971
1688,3954.3749337691993,26195535.420746088,6624.444029584529,21559.0,6649.87271827807,2018-10-09 08:00:00+00:00,6616.917840286126,6652.464532756916
1689,7045.9851218477,46678067.985300064,6624.775269616162,34522.0,6630.527245796329,2018-10-09 12:00:00+00:00,6592.059102657328,6631.378497437196
1690,7497.377567822899,49815422.20013858,6644.3795513161085,35990.0,6619.62278731277,2018-10-09 16:00:00+00:00,6603.970866270386,6662.940859329632
1691,5981.064836943299,39749765.74758568,6645.934600485005,28989.0,6633.950099884427,2018-10-09 20:00:00+00:00,6620.9682802442485,6657.837561102362
1692,8212.003706166599,54149159.31801475,6593.903419375321,32451.0,6644.764328492934,2018-10-10 00:00:00+00:00,6573.315904402636,6646.831622027626
1693,13102.740090980797,85854549.47120933,6552.4118524114565,39276.0,6594.921431504291,2018-10-10 04:00:00+00:00,6480.237095529286,6604.985623837827
1694,5794.6507442355,38081402.9877396,6571.820230170534,23997.0,6549.521673620404,2018-10-10 08:00:00+00:00,6541.741998792945,6581.020477335968
1695,5055.8348178534,33138627.38405787,6554.5312649529615,29437.0,6562.479836404043,2018-10-10 12:00:00+00:00,6552.5929537337315,6583.501138487181
1696,5132.2775298692995,33924526.318379655,6610.033483369242,31611.0,6561.757866153838,2018-10-10 16:00:00+00:00,6553.7284500329715,6619.040356826924
1697,3911.1673072291997,25815248.92903308,6600.39494636742,23332.0,6607.817374322178,2018-10-10 20:00:00+00:00,6565.858365752313,6611.378694485697
1698,36505.08257634439,230079522.93582433,6302.670935058173,111345.0,6611.759774694274,2018-10-11 00:00:00+00:00,6167.362676306717,6615.459157570412
1699,16735.957683705103,105243737.40670778,6288.480133358482,63573.0,6320.262674060356,2018-10-11 04:00:00+00:00,6238.496805611771,6354.133929230365
1700,9526.4491575168,59645999.80825045,6261.094645236946,39359.0,6277.661712284066,2018-10-11 08:00:00+00:00,6253.9249027090145,6301.510566494753
1701,14444.007735237894,90597159.06463099,6272.300647112526,52746.0,6254.073970002241,2018-10-11 12:00:00+00:00,6186.987343729274,6313.78164972476
1702,7632.494792988699,47870250.58479182,6271.900850658424,39708.0,6266.984231969071,2018-10-11 16:00:00+00:00,6259.618867089993,6309.257422059946
1703,12784.968181023498,79547049.91646053,6221.920054093745,52558.0,6268.66418931248,2018-10-11 20:00:00+00:00,6187.100117451739,6285.57566203499
1704,10995.547019518,69107469.94057728,6285.0415552683135,49700.0,6223.003056033922,2018-10-12 00:00:00+00:00,6184.959276926916,6291.691782037344
1705,10472.252303973199,66023867.88188134,6304.64831876059,54169.0,6282.111022276704,2018-10-12 04:00:00+00:00,6272.704584201294,6327.713212728123
1706,7261.724437811799,45725231.10853356,6296.745559559143,31576.0,6313.682934870052,2018-10-12 08:00:00+00:00,6282.024612632394,6321.914060295664
1707,7750.987569786101,48996902.55551167,6321.375452401068,36503.0,6289.7860117268665,2018-10-12 12:00:00+00:00,6277.144214660772,6332.569869441343
1708,6405.5431317132,40195924.42910474,6275.17817030983,31485.0,6316.785908567864,2018-10-12 16:00:00+00:00,6264.349176322428,6319.138770366129
1709,6736.8778699271,42293919.64970603,6277.970369405508,32407.0,6282.361849774476,2018-10-12 20:00:00+00:00,6257.723917800108,6308.540716117677
1710,5624.69156148,35327398.006498665,6280.770708999219,29685.0,6279.590228684273,2018-10-13 00:00:00+00:00,6265.581490334961,6311.114450410665
1711,4656.15057206,29302777.726641223,6293.348394374825,23945.0,6280.809333336451,2018-10-13 04:00:00+00:00,6276.759175904203,6316.053040386246
1712,5590.06135318,35190485.31774303,6295.187672264873,25682.0,6306.88580570128,2018-10-13 08:00:00+00:00,6289.864884807129,6325.111650357767
1713,6772.79126402,42710664.55979711,6306.213036077851,36284.0,6308.608517946567,2018-10-13 12:00:00+00:00,6285.4137552049015,6323.025602541824
1714,5919.495178520001,37213331.24732721,6286.571764153599,31682.0,6306.239464378827,2018-10-13 16:00:00+00:00,6265.730250657911,6315.822640777511
1715,1925.1432763299997,12082973.194277935,6276.402043858436,17495.0,6277.417889520136,2018-10-13 20:00:00+00:00,6255.428491339437,6297.61392153325
1716,5608.03281671,35547565.87616818,6338.687207793919,26428.0,6311.415671324168,2018-10-14 00:00:00+00:00,6299.095298781224,6354.163108886325
1717,7684.367066999999,48919415.50262329,6366.095616736537,28593.0,6328.855934579702,2018-10-14 04:00:00+00:00,6327.806077597124,6391.6693139914805
1718,4281.86455738,27133929.79280907,6336.942570040528,21866.0,6367.626244962691,2018-10-14 08:00:00+00:00,6320.845274906964,6373.910852112527
1719,3328.17242438,21127741.229651753,6348.1510377538825,21151.0,6330.74621141688,2018-10-14 12:00:00+00:00,6325.833940812241,6364.038357812653
1720,4513.26552281,28758065.448679727,6371.897532581839,26328.0,6366.5662011713775,2018-10-14 16:00:00+00:00,6343.244634397519,6383.130596702005
1721,7073.06457158,44603965.028782584,6306.1724627828235,31000.0,6378.058280053204,2018-10-14 20:00:00+00:00,6260.402649721598,6384.518402580961
1722,5856.587480900001,37240131.6898118,6358.674195726176,32226.0,6307.046982244078,2018-10-15 00:00:00+00:00,6266.50018539349,6361.043001020342
1723,55464.884240139974,377050978.09711295,6798.01253103925,163179.0,6347.523970658875,2018-10-15 04:00:00+00:00,6341.9271886598735,7455.797852856039
1724,38597.11075613,267324564.64811862,6926.025275238046,128000.0,6846.0643834211705,2018-10-15 08:00:00+00:00,6669.6381037857645,7021.019297020011
1725,21022.29722483,143611509.83787847,6831.389942877177,83114.0,6915.237076872458,2018-10-15 12:00:00+00:00,6776.95884593061,6942.669794252723
1726,18929.411896639995,126789739.9560871,6698.028478031719,73738.0,6786.928484956654,2018-10-15 16:00:00+00:00,6695.8486779373725,6846.907142449068
1727,16976.1303783124,113382297.46400584,6678.924757131678,61358.0,6687.422025782637,2018-10-15 20:00:00+00:00,6598.2401045189345,6708.66703125969
1728,5889.6933027491,39194553.81193483,6654.769917075342,32357.0,6693.181383410544,2018-10-16 00:00:00+00:00,6636.017571624977,6694.351074908593
1729,12069.804098654902,81226724.6330226,6729.746727378514,50342.0,6658.89259565203,2018-10-16 04:00:00+00:00,6647.262056349228,6838.215500041204
